,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,nan
0,0.6292134831460674,0.9395604395604396,0.903954802259887,0.8907103825136612,0.8011049723756906,0.9010989010989011,0.861878453038674,0.9050279329608939,0.896551724137931,0.7944444444444444,
