,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,nan
0,0.9157303370786517,0.6813186813186813,0.7853107344632768,0.9562841530054644,0.8397790055248618,1.0,1.0,0.6145251396648045,1.0,0.7833333333333333,
