,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,nan
0,0.9044943820224719,0.7802197802197802,0.807909604519774,0.7158469945355191,0.9447513812154696,1.0,1.0,0.7932960893854749,1.0,0.6333333333333333,
